,timestamp,market,historical_volume,projected_growth,external_factors,idle_resources_eu,idle_resources_asia,allocated_resources_eu,allocated_resources_asia,predicted_volume_increase
744,2023-02-01 00:00:00,US,9308,0.17406098890959104,0.9577376572934029,13,51,1.3,5.1000000000000005,1620.1596847704734
745,2023-02-01 01:00:00,Asia,6882,0.17185076690287043,1.1945948271718758,32,61,8.0,15.25,1412.8197999256745
746,2023-02-01 02:00:00,US,1148,0.01966561576695599,0.9724244977163158,34,57,3.4000000000000004,5.7,22.576126900465475
747,2023-02-01 03:00:00,EU,9649,0.07623969654400073,0.9222891997212918,99,41,9.9,4.1000000000000005,735.636831953063
748,2023-02-01 04:00:00,US,8407,0.3506462652545735,0.9461509498139736,94,33,9.4,3.3000000000000003,2947.883151995199
749,2023-02-01 05:00:00,EU,8005,0.06892298341965997,0.9587705122495256,83,12,8.3,1.2000000000000002,551.728482274378
750,2023-02-01 06:00:00,Asia,5678,0.1230597955369982,1.1286161528786463,36,36,9.0,9.0,788.6019361678124
751,2023-02-01 07:00:00,US,1720,0.18186127621811132,0.8324059571325058,60,82,6.0,8.200000000000001,312.80139509515146
752,2023-02-01 08:00:00,Asia,6648,0.38129012280612395,0.9266028195500107,88,49,22.0,12.25,2348.768335004799
753,2023-02-01 09:00:00,US,7481,0.2953764727852905,1.1865273967628398,90,32,9.0,3.2,2209.711392906758
754,2023-02-01 10:00:00,EU,4880,0.34760999264439846,0.86124100191952,78,16,7.800000000000001,1.6,1696.3367641046646
755,2023-02-01 11:00:00,Asia,3892,0.2878360394558844,1.097040528613036,89,90,22.25,22.5,1228.9682810193792
756,2023-02-01 12:00:00,US,3041,0.34496028835871584,0.9425574004793161,32,46,3.2,4.6000000000000005,1049.024236898855
757,2023-02-01 13:00:00,EU,5795,0.011392655295346499,1.0327142104778102,18,16,1.8,1.6,66.02043743653296
758,2023-02-01 14:00:00,Asia,6501,0.46614009074200047,0.8398192154035529,42,86,10.5,21.5,2544.9686076933453
759,2023-02-01 15:00:00,Asia,9269,0.0643509131286552,0.9225646669415786,44,91,11.0,22.75,550.2808680218197
760,2023-02-01 16:00:00,US,6297,0.20906205702868338,1.0003459766643552,59,31,5.9,3.1,1316.4637731096193
761,2023-02-01 17:00:00,US,5550,0.38780880141997887,0.8926802632703433,33,87,3.3000000000000003,8.700000000000001,2152.338847880883
762,2023-02-01 18:00:00,US,9075,0.22326305182461773,1.0167479772212609,97,91,9.700000000000001,9.1,2026.112195308406
763,2023-02-01 19:00:00,EU,8532,0.4739528503170828,0.8879037256250866,33,26,3.3000000000000003,2.6,4043.7657189053502
764,2023-02-01 20:00:00,US,5974,0.2391185847643957,1.0600402210602216,28,28,2.8000000000000003,2.8000000000000003,1428.4944253825
765,2023-02-01 21:00:00,Asia,1653,0.438720308745309,1.1617417361001257,48,48,12.0,12.0,842.5005327672939
766,2023-02-01 22:00:00,Asia,1112,0.40730577554751274,0.8341954549406286,70,45,17.5,11.25,377.8271609268769
767,2023-02-01 23:00:00,US,8478,0.4906832883713547,0.8866464143104346,34,24,3.4000000000000004,2.4000000000000004,4160.012918812346
768,2023-02-02 00:00:00,US,1981,0.464008412567978,1.137769210904132,34,72,3.4000000000000004,7.2,919.2006652971644
769,2023-02-02 01:00:00,Asia,6899,0.4500806790093106,1.052621394176783,36,38,9.0,9.5,3268.5016430807837
770,2023-02-02 02:00:00,EU,4686,0.36848612685453946,0.8314835668570262,41,69,4.1000000000000005,6.9,1726.725990440372
771,2023-02-02 03:00:00,US,8722,0.18982909216142818,0.9945400460437981,20,65,2.0,6.5,1655.6893418319767
772,2023-02-02 04:00:00,US,8530,0.06200145509680219,0.883903406004534,78,49,7.800000000000001,4.9,528.8724119757227
773,2023-02-02 05:00:00,Asia,6547,0.3474360756095511,0.8796385576280279,42,25,10.5,6.25,2000.8821486269367
774,2023-02-02 06:00:00,US,2445,0.48954049985560283,1.1762581373442096,28,42,2.8000000000000003,4.2,1196.9265221469489
775,2023-02-02 07:00:00,EU,175,0.3660361742926158,1.1046166192304436,25,98,2.5,9.8,64.05633050120777
776,2023-02-02 08:00:00,Asia,9648,0.4650773909458944,1.0784922374096575,20,25,5.0,6.25,4839.266570011518
777,2023-02-02 09:00:00,US,5977,0.4041093093482032,0.8955715268311435,84,39,8.4,3.9000000000000004,2415.3613419742105
778,2023-02-02 10:00:00,Asia,6885,0.08992619080717258,0.8474293732163802,83,75,20.75,18.75,524.6789675963943
779,2023-02-02 11:00:00,US,5022,0.13210984758973077,1.14833304851414,78,53,7.800000000000001,5.300000000000001,663.455654595628
780,2023-02-02 12:00:00,US,8190,0.1775141448635517,0.8023518277369804,96,47,9.600000000000001,4.7,1453.8408464324882
781,2023-02-02 13:00:00,US,2430,0.09244761772562202,0.9552385694804079,64,60,6.4,6.0,224.6477110732615
782,2023-02-02 14:00:00,EU,4786,0.2950091530097733,0.9110450011845335,34,69,3.4000000000000004,6.9,1411.913806304775
783,2023-02-02 15:00:00,EU,2002,0.4879707568261261,1.0281504801395294,86,27,8.6,2.7,976.9174551659045
784,2023-02-02 16:00:00,Asia,4770,0.38311482838371774,0.900203374354334,43,14,10.75,3.5,1645.0836162874944
785,2023-02-02 17:00:00,US,7243,0.21745950704305633,0.9244821437313232,21,49,2.1,4.9,1575.059209512857
786,2023-02-02 18:00:00,US,2159,0.012207195680341443,1.1400159419972775,97,15,9.700000000000001,1.5,26.355335473857178
787,2023-02-02 19:00:00,EU,240,0.1635052454577076,1.0412755293618075,30,85,3.0,8.5,39.24125890984982
788,2023-02-02 20:00:00,US,1889,0.2681120509691855,0.8582730109317473,38,21,3.8000000000000003,2.1,506.4636642807914
789,2023-02-02 21:00:00,EU,116,0.1688829281874656,1.0905886173983326,60,21,6.0,2.1,19.59041966974601
790,2023-02-02 22:00:00,US,564,0.06440711228169117,0.8829836805919514,32,82,3.2,8.200000000000001,36.32561132687382
791,2023-02-02 23:00:00,Asia,4571,0.22695482886232832,0.973201972044992,42,31,10.5,7.75,1009.6099665407727
792,2023-02-03 00:00:00,US,1927,0.13409388031320094,1.0586428947357174,17,58,1.7000000000000002,5.800000000000001,258.3989073635382
793,2023-02-03 01:00:00,US,8811,0.45552386446613574,0.908771814982995,51,59,5.1000000000000005,5.9,4013.620769811122
794,2023-02-03 02:00:00,EU,6056,0.059859718965497716,0.9536427258703168,86,89,8.6,8.9,362.5104580550542
795,2023-02-03 03:00:00,US,189,0.034084788075108084,1.0936598389216603,78,13,7.800000000000001,1.3,6.442024946195428
796,2023-02-03 04:00:00,US,4915,0.012603942885882404,1.1751643813697372,50,59,5.0,5.9,61.948379284112015
797,2023-02-03 05:00:00,EU,2951,0.17075414539797232,1.0116980227837893,83,12,8.3,1.2000000000000002,503.8954830694163
798,2023-02-03 06:00:00,Asia,2943,0.33358955071843543,0.8039883886226491,72,25,18.0,6.25,789.3188548858275
799,2023-02-03 07:00:00,Asia,9217,0.3679027389120784,0.9353855004967322,23,23,5.75,5.75,3171.85439074553
800,2023-02-03 08:00:00,EU,6643,0.23209822485704434,0.9594537339382138,97,73,9.700000000000001,7.300000000000001,1541.8285077253456
801,2023-02-03 09:00:00,EU,6001,0.3453210387230807,0.9356694480008976,71,50,7.1000000000000005,5.0,2072.271553377207
802,2023-02-03 10:00:00,EU,1069,0.1863578777455281,0.9745075444462251,84,77,8.4,7.7,199.21657130996954
803,2023-02-03 11:00:00,EU,1194,0.3372250477934423,1.05306650152736,55,68,5.5,6.800000000000001,402.6467070653701
804,2023-02-03 12:00:00,EU,6224,0.029892032798162965,0.8484512107991014,76,11,7.6000000000000005,1.1,186.0480121357663
805,2023-02-03 13:00:00,Asia,7447,0.20146896243783202,0.9090522035470022,62,19,15.5,4.75,1363.8868042530223
806,2023-02-03 14:00:00,Asia,3295,0.39751634204025776,1.00305923440705,61,84,15.25,21.0,1313.8233822583775
807,2023-02-03 15:00:00,EU,1504,0.40347295492491064,0.92622932327199,16,99,1.6,9.9,606.8233242070656
808,2023-02-03 16:00:00,US,7040,0.36091290164909035,1.1964341352541437,90,35,9.0,3.5,2540.826827609596
809,2023-02-03 17:00:00,EU,4390,0.11007692407923356,0.9725725868149953,93,13,9.3,1.3,483.2376967078353
810,2023-02-03 18:00:00,US,4082,0.13113050827601028,1.1479196614368865,63,99,6.300000000000001,9.9,535.2747347826739
811,2023-02-03 19:00:00,EU,5655,0.498083476359611,1.1586039342455456,20,37,2.0,3.7,2816.6620588136
812,2023-02-03 20:00:00,EU,8054,0.06065522352896035,1.1344027998889399,34,11,3.4000000000000004,1.1,488.51717030224665
813,2023-02-03 21:00:00,Asia,4813,0.0985247224621806,0.8187592963780672,68,75,17.0,18.75,388.25524012880754
814,2023-02-03 22:00:00,US,3192,0.07371286526856496,1.1790986926453404,97,25,9.700000000000001,2.5,235.29146593725937
815,2023-02-03 23:00:00,US,4259,0.17055093220497164,0.8514970248532708,75,66,7.5,6.6000000000000005,726.3764202609742
816,2023-02-04 00:00:00,Asia,6408,0.11298615926462244,0.8137614510857178,36,32,9.0,8.0,589.1757481083258
817,2023-02-04 01:00:00,Asia,7578,0.25386710017840836,0.965747843162623,92,32,23.0,8.0,1857.9104185012409
818,2023-02-04 02:00:00,Asia,8576,0.24325014637125875,0.8778536131031425,67,86,16.75,21.5,1831.3020584898316
819,2023-02-04 03:00:00,Asia,5033,0.45173775353113854,0.8736786118652945,20,30,5.0,7.5,1986.3922964044218
820,2023-02-04 04:00:00,US,5026,0.027022574247942924,0.9151278453504602,64,34,6.4,3.4000000000000004,135.81545817016112
821,2023-02-04 05:00:00,US,9479,0.16674099256720404,0.8993622420987419,28,67,2.8000000000000003,6.7,1580.537868544527
822,2023-02-04 06:00:00,EU,4069,0.30236236707857417,1.0739181608600612,48,46,4.800000000000001,4.6000000000000005,1230.3124716427183
823,2023-02-04 07:00:00,EU,3065,0.3063528633035423,0.8747109226544281,94,58,9.4,5.800000000000001,938.9715260253571
824,2023-02-04 08:00:00,Asia,4419,0.2452618522169625,1.0172473220789033,99,86,24.75,21.5,1102.5049817387348
825,2023-02-04 09:00:00,Asia,9075,0.4096761149991705,1.1945706184574119,95,24,23.75,6.0,4441.1874793107345
826,2023-02-04 10:00:00,Asia,7208,0.04073386399308481,0.9729529683825155,79,37,19.75,9.25,285.66842104856914
827,2023-02-04 11:00:00,EU,9241,0.4095890051342666,1.0567492435181745,20,76,2.0,7.6000000000000005,3785.0119964457576
828,2023-02-04 12:00:00,EU,4039,0.25242957781349473,1.1877486710919494,23,96,2.3000000000000003,9.600000000000001,1019.5630647887052
829,2023-02-04 13:00:00,EU,144,0.07554274058773106,0.8550555992165457,69,13,6.9,1.3,10.878154644633272
830,2023-02-04 14:00:00,EU,1910,0.4439939376348341,0.9674428037172198,45,56,4.5,5.6000000000000005,848.028420882533
831,2023-02-04 15:00:00,EU,4666,0.3281221019750721,1.1400769600781016,50,59,5.0,5.9,1531.0177278156864
832,2023-02-04 16:00:00,EU,9121,0.09013738654382825,1.1729222730979518,11,69,1.1,6.9,822.1431026662574
833,2023-02-04 17:00:00,EU,2009,0.026488364465523037,1.040494423183562,66,71,6.6000000000000005,7.1000000000000005,53.21512421123578
834,2023-02-04 18:00:00,Asia,6464,0.07914372768299814,0.8573682410160894,69,76,17.25,19.0,438.61677937240825
835,2023-02-04 19:00:00,Asia,2681,0.30831100048839283,1.160588633579062,29,81,7.25,20.25,959.3214328776768
836,2023-02-04 20:00:00,Asia,791,0.09785515527742374,0.869778626476377,31,52,7.75,13.0,67.32384713770671
837,2023-02-04 21:00:00,Asia,1031,0.12062390668876377,0.9411511393328474,13,98,3.25,24.5,117.04461235444728
838,2023-02-04 22:00:00,EU,8010,0.022318465620593947,0.9502031911049047,65,67,6.5,6.7,178.77090962095753
839,2023-02-04 23:00:00,US,6482,0.3642360293969158,0.9789166159490512,67,61,6.7,6.1000000000000005,2360.977942550808
840,2023-02-05 00:00:00,EU,3506,0.40707855588212416,1.1160663263723798,97,85,9.700000000000001,8.5,1427.2174169227274
841,2023-02-05 01:00:00,US,8439,0.40045560661834034,1.1208577512409938,74,78,7.4,7.800000000000001,3379.4448642521743
842,2023-02-05 02:00:00,Asia,1132,0.07250839416849927,1.0878620293112458,97,55,24.25,13.75,89.29117382677944
843,2023-02-05 03:00:00,EU,1411,0.45261755242049206,0.8088514697686326,67,34,6.7,3.4000000000000004,638.6433664653143
844,2023-02-05 04:00:00,Asia,8679,0.3394166264422992,1.0259380408868606,39,34,9.75,8.5,3022.2051013524574
845,2023-02-05 05:00:00,EU,3221,0.4497890249646636,1.09899718235256,85,44,8.5,4.4,1448.7704494111815
846,2023-02-05 06:00:00,Asia,1973,0.22910864722002516,0.9778500960246171,28,70,7.0,17.5,442.0189097258708
847,2023-02-05 07:00:00,US,9207,0.2241078819310119,1.1779744181461584,71,24,7.1000000000000005,2.4000000000000004,2063.3612689388265
848,2023-02-05 08:00:00,US,6881,0.39442289415559867,1.1295242087521404,77,99,7.7,9.9,2714.0239346846743
849,2023-02-05 09:00:00,US,3848,0.05571594918360433,1.0552620261947323,88,83,8.8,8.3,214.39497245850944
850,2023-02-05 10:00:00,EU,377,0.265228277951094,0.8249700734730054,93,97,9.3,9.700000000000001,99.99106078756243
851,2023-02-05 11:00:00,US,1959,0.41982827545930057,1.0609384990332553,53,44,5.300000000000001,4.4,822.4435916247699
852,2023-02-05 12:00:00,EU,6029,0.41679435590409,1.1646318405008875,93,38,9.3,3.8000000000000003,2512.8531717457586
853,2023-02-05 13:00:00,US,6892,0.47850509960776083,0.9517781547523806,70,47,7.0,4.7,3297.8571464966876
854,2023-02-05 14:00:00,US,4813,0.3521535708299678,1.1352530102421443,30,78,3.0,7.800000000000001,1694.915136404635
855,2023-02-05 15:00:00,EU,4775,0.11180760842546689,0.9252644571448716,19,33,1.9000000000000001,3.3000000000000003,533.8813302316044
856,2023-02-05 16:00:00,EU,1270,0.019937354298344603,1.028041316618921,39,28,3.9000000000000004,2.8000000000000003,25.320439958897648
857,2023-02-05 17:00:00,US,8781,0.24491374132727994,1.059369767348313,33,55,3.3000000000000003,5.5,2150.587562594845
858,2023-02-05 18:00:00,EU,9474,0.2617148941550522,1.0711980150235578,57,58,5.7,5.800000000000001,2479.486907224965
859,2023-02-05 19:00:00,US,5408,0.12772866640447642,1.1530197257857393,64,53,6.4,5.300000000000001,690.7566279154084
860,2023-02-05 20:00:00,EU,2562,0.07110174909056556,0.8938489068025128,61,82,6.1000000000000005,8.200000000000001,182.16268117002897
861,2023-02-05 21:00:00,Asia,9922,0.2972420014333494,0.9049478341155899,47,35,11.75,8.75,2668.903950631313
862,2023-02-05 22:00:00,Asia,387,0.3844852802718292,1.0816163973242947,76,34,19.0,8.5,160.93998088100116
863,2023-02-05 23:00:00,Asia,6053,0.4966455107591787,0.8708775249936153,17,44,4.25,11.0,2618.0279021549454
864,2023-02-06 00:00:00,Asia,4382,0.38156828243315405,0.9857081619855841,38,45,9.5,11.25,1648.135800070109
865,2023-02-06 01:00:00,Asia,2007,0.3988798829852347,0.8080137536308861,19,23,4.75,5.75,646.8569660179875
866,2023-02-06 02:00:00,US,1261,0.31206583033211077,0.8563917347960457,78,65,7.800000000000001,6.5,393.5150120487917
867,2023-02-06 03:00:00,Asia,229,0.4931021028953087,1.0715385540115445,84,15,21.0,3.75,120.99854237847643
868,2023-02-06 04:00:00,Asia,6437,0.3235786287061395,1.0989846413927016,77,41,19.25,10.25,2289.048330577682
869,2023-02-06 05:00:00,Asia,2463,0.43152411033585514,0.8461276132951507,58,35,14.5,8.75,899.3015586688377
870,2023-02-06 06:00:00,Asia,8251,0.4734344766580683,0.8910838201644788,67,24,16.75,6.0,3480.8477367809073
871,2023-02-06 07:00:00,EU,6083,0.46563066524527486,0.8395617786148205,44,58,4.4,5.800000000000001,2832.431336687007
872,2023-02-06 08:00:00,US,243,0.1968935184538447,0.9733651375700467,59,65,5.9,6.5,47.84512498428426
873,2023-02-06 09:00:00,Asia,8307,0.048544408573986744,0.8504464282978533,49,46,12.25,11.5,342.9496676825024
874,2023-02-06 10:00:00,Asia,7569,0.09421811424423095,0.974918406866756,21,62,5.25,15.5,695.2502969720687
875,2023-02-06 11:00:00,Asia,344,0.03901941964433766,1.0928393023204526,94,67,23.5,16.75,14.668832637327023
876,2023-02-06 12:00:00,US,1026,0.061644498066278614,1.073355453257367,25,92,2.5,9.200000000000001,63.24725501600186
877,2023-02-06 13:00:00,EU,3278,0.10047911048791183,0.9121841947407381,87,87,8.700000000000001,8.700000000000001,329.37052417937497
878,2023-02-06 14:00:00,US,2276,0.17713621512782687,1.069505019698773,94,45,9.4,4.5,403.16202563093395
879,2023-02-06 15:00:00,EU,5102,0.27633442682178716,1.1710848523598307,57,20,5.7,2.0,1409.8582456447582
880,2023-02-06 16:00:00,Asia,986,0.35872420908399216,0.9390097548339662,10,36,2.5,9.0,332.1296941822184
881,2023-02-06 17:00:00,Asia,8632,0.11335439469219084,0.9316476614790427,74,11,18.5,2.75,911.5940713222944
882,2023-02-06 18:00:00,US,3498,0.3395359780766883,1.028575460592807,31,31,3.1,3.1,1187.6968513122556
883,2023-02-06 19:00:00,US,8597,0.3550869465061856,0.8982007244109887,24,75,2.4000000000000004,7.5,3052.682479113678
884,2023-02-06 20:00:00,EU,9199,0.28372494506443285,1.0606315711921008,93,93,9.3,9.3,2609.985769647718
885,2023-02-06 21:00:00,EU,2754,0.4527727562013682,1.1329047082689923,76,26,7.6000000000000005,2.6,1246.936170578568
886,2023-02-06 22:00:00,US,7492,0.06438745882168721,0.9837274020394529,23,13,2.3000000000000003,1.3,482.3908414920806
887,2023-02-06 23:00:00,EU,1471,0.09678951422518554,1.071802929971353,82,23,8.200000000000001,2.3000000000000003,142.37737542524795
888,2023-02-07 00:00:00,US,7235,0.22004576395084757,1.0607541695531981,28,16,2.8000000000000003,1.6,1592.0311021843822
889,2023-02-07 01:00:00,EU,420,0.07208924026477705,0.8154662247390358,49,88,4.9,8.8,30.27748091120636
890,2023-02-07 02:00:00,US,4754,0.28748511042480285,0.8733665180703106,13,25,1.3,2.5,1366.7042149595127
891,2023-02-07 03:00:00,US,5400,0.20521622863861796,1.157412000727252,42,75,4.2,7.5,1108.167634648537
892,2023-02-07 04:00:00,US,6861,0.14945193932260004,1.1755568589460077,52,28,5.2,2.8000000000000003,1025.389755692359
893,2023-02-07 05:00:00,EU,6954,0.09329500837864226,1.112175855964471,46,10,4.6000000000000005,1.0,648.7734882650782
894,2023-02-07 06:00:00,EU,5605,0.17431573679062307,1.168499259331078,75,40,7.5,4.0,977.0397047114423
895,2023-02-07 07:00:00,EU,9423,0.30790008190784757,0.9224594603674299,36,13,3.6,1.3,2901.3424718176475
896,2023-02-07 08:00:00,US,6653,0.2921347533358117,0.8990843887116188,54,67,5.4,6.7,1943.5725139431552
897,2023-02-07 09:00:00,EU,4142,0.09017576010301456,0.953720075024208,90,65,9.0,6.5,373.5079983466863
898,2023-02-07 10:00:00,EU,9109,0.07121070726291037,0.8221367994201811,59,62,5.9,6.2,648.6583324578506
899,2023-02-07 11:00:00,US,7598,0.02307161367834754,1.123948647616531,72,98,7.2,9.8,175.2981207280846
900,2023-02-07 12:00:00,Asia,6736,0.01608854095902681,1.1936701940460308,15,95,3.75,23.75,129.3609179419149
901,2023-02-07 13:00:00,US,7462,0.44110711350264575,1.1296117169746438,76,52,7.6000000000000005,5.2,3291.5412809567424
902,2023-02-07 14:00:00,EU,111,0.03209353944264106,1.0219901339410193,76,83,7.6000000000000005,8.3,3.5623828781331577
903,2023-02-07 15:00:00,US,294,0.3682983438378907,0.91811278819318,68,58,6.800000000000001,5.800000000000001,108.27971308833986
904,2023-02-07 16:00:00,Asia,2637,0.4372726971600289,0.8790791554174323,22,69,5.5,17.25,1013.6557151893483
905,2023-02-07 17:00:00,US,2942,0.058048345795604216,0.945625148718664,30,25,3.0,2.5,170.7782333306676
906,2023-02-07 18:00:00,EU,2329,0.22378769767817863,1.0667878118192826,73,82,7.300000000000001,8.200000000000001,521.2015478924781
907,2023-02-07 19:00:00,Asia,3109,0.48152846175539554,0.9788246222163295,46,90,11.5,22.5,1465.3709226907965
908,2023-02-07 20:00:00,EU,8084,0.4187279436565567,1.1736239280337943,89,69,8.9,6.9,3384.9966965196045
909,2023-02-07 21:00:00,Asia,2177,0.249954975610349,1.141688137186293,94,56,23.5,14.0,621.2518625658986
910,2023-02-07 22:00:00,Asia,7945,0.3836598452678609,0.8409602463851596,57,24,14.25,6.0,2563.39607674617
911,2023-02-07 23:00:00,US,3967,0.4183550359715153,0.8526100895542841,65,72,6.5,7.2,1659.6144276990012
912,2023-02-08 00:00:00,US,4973,0.18053321196247246,1.0704956741200444,53,37,5.300000000000001,3.7,897.7916630893756
913,2023-02-08 01:00:00,EU,8735,0.44715492926628087,0.8923073559921417,22,29,2.2,2.9000000000000004,3905.8983071409634
914,2023-02-08 02:00:00,US,397,0.24053192664180684,1.1164119508047006,13,72,1.3,7.2,95.49117487679732
915,2023-02-08 03:00:00,US,5956,0.2686256081438267,1.0365432569305413,82,42,8.200000000000001,4.2,1599.9341221046318
916,2023-02-08 04:00:00,Asia,9136,0.4998567425326972,0.89193221109334,42,45,10.5,11.25,4073.1789791991323
917,2023-02-08 05:00:00,US,1115,0.42321845341455905,0.9914747189922365,46,22,4.6000000000000005,2.2,471.88857555723337
918,2023-02-08 06:00:00,Asia,1484,0.18726730282876022,0.9624305169468134,62,71,15.5,17.75,267.4639423299792
919,2023-02-08 07:00:00,Asia,9689,0.015069342271622974,1.1492637436757618,33,77,8.25,19.25,167.80038738817123
920,2023-02-08 08:00:00,Asia,8845,0.3168252961590084,0.8128649899908201,98,32,24.5,8.0,2277.9076110855535
921,2023-02-08 09:00:00,EU,2450,0.3549175788027728,1.158337556186716,60,81,6.0,8.1,869.5480680667933
922,2023-02-08 10:00:00,EU,1369,0.328893318170256,1.0608330731518973,50,22,5.0,2.2,450.2549525750805
923,2023-02-08 11:00:00,EU,1360,0.4842525520699744,1.0950152750193514,38,97,3.8000000000000003,9.700000000000001,658.5834708151652
924,2023-02-08 12:00:00,Asia,7801,0.4328558033927507,0.8010429853570535,68,49,17.0,12.25,2704.8883549400466
925,2023-02-08 13:00:00,EU,8476,0.2299275296585178,1.051295773614893,49,39,4.9,3.9000000000000004,1948.8657413855967
926,2023-02-08 14:00:00,EU,4663,0.04080016886146667,1.0353944654844105,60,34,6.0,3.4000000000000004,190.25118740101905
927,2023-02-08 15:00:00,US,6997,0.24326879705597848,1.01488222255452,59,82,5.9,8.200000000000001,1702.1517730006815
928,2023-02-08 16:00:00,EU,5772,0.3477295697813913,1.114346742682354,45,35,4.5,3.5,2007.0950767781906
929,2023-02-08 17:00:00,EU,5693,0.3077778060312323,1.0223484385586021,88,33,8.8,3.3000000000000003,1752.1790497358054
930,2023-02-08 18:00:00,Asia,6255,0.2736871631783336,1.142838875823943,69,48,17.25,12.0,1956.4409634880383
931,2023-02-08 19:00:00,Asia,5643,0.23972128942746826,0.8930525945638553,27,98,6.75,24.5,1208.0744291125052
932,2023-02-08 20:00:00,Asia,7340,0.1539433177834193,1.12239303558868,29,88,7.25,22.0,1268.241222925552
933,2023-02-08 21:00:00,Asia,4783,0.14589991324506835,0.8717251091299223,14,70,3.5,17.5,608.324026916371
934,2023-02-08 22:00:00,Asia,1981,0.2551134246736429,1.125247116787592,27,58,6.75,14.5,568.6770438698617
935,2023-02-08 23:00:00,Asia,8813,0.088695541750528,1.176185407531427,49,50,12.25,12.5,919.3933281215371
936,2023-02-09 00:00:00,EU,3909,0.17693585755165278,0.9342776569241537,10,79,1.0,7.9,691.6422671694107
937,2023-02-09 01:00:00,Asia,5907,0.16874984460794878,1.0119545255920754,28,29,7.0,7.25,1008.7216669520501
938,2023-02-09 02:00:00,Asia,4983,0.29769507277625845,1.063331609169259,96,53,24.0,13.25,1577.3615780114849
939,2023-02-09 03:00:00,US,7306,0.04267432717788205,0.8317886663417979,35,25,3.5,2.5,311.77863436160624
940,2023-02-09 04:00:00,EU,4255,0.4165376533298966,0.9976322872816481,38,30,3.8000000000000003,3.0,1772.3677149187101
941,2023-02-09 05:00:00,EU,4773,0.28556540638835703,0.9442339906352987,68,24,6.800000000000001,2.4000000000000004,1363.0036846916282
942,2023-02-09 06:00:00,EU,1509,0.3387050735802083,1.1489822525005233,72,48,7.2,4.800000000000001,511.1059560325343
943,2023-02-09 07:00:00,Asia,9986,0.3545160128421221,1.1506718074833304,92,51,23.0,12.75,4073.6047706503787
944,2023-02-09 08:00:00,Asia,5297,0.15282722705284288,1.0803118158188947,71,70,17.75,17.5,874.5403103918309
945,2023-02-09 09:00:00,Asia,7552,0.2404820680185846,1.0622897898369992,57,13,14.25,3.25,1929.2463467784603
946,2023-02-09 10:00:00,US,8818,0.47856051837613695,1.0934753837103428,71,33,7.1000000000000005,3.3000000000000003,4219.946651040776
947,2023-02-09 11:00:00,Asia,2272,0.3856855666184393,0.9463947604011228,27,12,6.75,3.0,829.3045362595863
948,2023-02-09 12:00:00,US,379,0.4850828688593608,0.9618076987002502,75,10,7.5,1.0,183.84640729769774
949,2023-02-09 13:00:00,EU,4077,0.37566462912168125,1.0214818891554822,36,22,3.6,2.2,1531.5846929290944
950,2023-02-09 14:00:00,Asia,2769,0.09604406845717352,1.1752112509457868,15,63,3.75,15.75,312.5427613799757
951,2023-02-09 15:00:00,US,7925,0.04162258308389136,1.089599949647825,79,91,7.9,9.1,329.858970939839
952,2023-02-09 16:00:00,US,4081,0.2930541039926352,1.0203956977984894,68,49,6.800000000000001,4.9,1195.9537983939442
953,2023-02-09 17:00:00,Asia,4869,0.1853285070542787,1.1081652059586857,15,20,3.75,5.0,999.968942931236
954,2023-02-09 18:00:00,EU,5347,0.1449743759677034,0.94835612489537,40,51,4.0,5.1000000000000005,775.1779882993101
955,2023-02-09 19:00:00,EU,4527,0.4055333882484546,1.0921866804577482,65,13,6.5,1.3,1835.8496486007539
956,2023-02-09 20:00:00,EU,6235,0.1898267008701542,0.9642704993130802,63,34,6.300000000000001,3.4000000000000004,1183.5694799254115
957,2023-02-09 21:00:00,US,5673,0.16533047516980892,0.9118645628059945,94,45,9.4,4.5,937.9197856383261
958,2023-02-09 22:00:00,US,4231,0.4264939206528151,1.043889619008917,50,73,5.0,7.300000000000001,1804.4957782820607
959,2023-02-09 23:00:00,US,7289,0.42468079487836546,1.0747510238600737,27,53,2.7,5.300000000000001,3095.498313868406
960,2023-02-10 00:00:00,US,4635,0.18461965249997775,0.9837174244718256,96,49,9.600000000000001,4.9,855.7120893373968
961,2023-02-10 01:00:00,EU,2876,0.41792436348312345,1.0262002925422007,32,54,3.2,5.4,1201.9504693774632
962,2023-02-10 02:00:00,Asia,9411,0.42688146026300366,1.0776264299423828,45,17,11.25,4.25,4329.23640008338
963,2023-02-10 03:00:00,US,7797,0.21772596216453646,1.1070840206230037,34,94,3.4000000000000004,9.4,1697.6093269968908
964,2023-02-10 04:00:00,US,8486,0.04257183380249407,1.1582285916332304,16,44,1.6,4.4,361.26458164796463
965,2023-02-10 05:00:00,EU,762,0.01077647578850665,0.9418176825057313,91,53,9.1,5.300000000000001,8.211674550842067
966,2023-02-10 06:00:00,Asia,8771,0.26641330681560754,1.1805909011410374,29,27,7.25,6.75,2758.699879877623
967,2023-02-10 07:00:00,Asia,8144,0.1785969917514743,1.054911924049235,14,56,3.5,14.0,1534.3629594361303
968,2023-02-10 08:00:00,EU,4318,0.49859462813759936,1.115080753079579,27,34,2.7,3.4000000000000004,2152.931604298154
969,2023-02-10 09:00:00,EU,9715,0.38848138981736924,1.0799076173925752,42,50,4.2,5.0,3774.096702075742
970,2023-02-10 10:00:00,Asia,5160,0.3830249736117021,0.8822286901393627,88,14,22.0,3.5,1743.6446031221983
